street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,dilution,lab
SV 241-245 4th Avenue,SV-1,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,Methylene Chloride,0.91900000000000004,S  0.288,3.19,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,n-Butylbenzene,ND,0.182,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,o-Xylene,1.41,0.23,6.12,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,Propylene,2.0299999999999998,0.58099999999999996,3.49,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,sec-Butylbenzene,ND,0.182,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,Styrene,ND,0.23499999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,Tetrachloroethene,130,0.55300000000000005,881,3.75,2016-02-13T05:00:00Z,KCA,15,phoenix
SV 241-245 4th Avenue,SV-1,Tetrahydrofuran,ND,0.33900000000000002,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,Toluene,4.07,0.26600000000000001,15.3,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,"Trans-1,2-Dichloroethene",0.501,0.252,1.99,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,Trichloroethene,74.400000000000006,0.69799999999999995,400,3.75,2016-02-13T05:00:00Z,KCA,15,phoenix
SV 241-245 4th Avenue,SV-1,Trichlorofluoromethane,0.22600000000000001,0.17799999999999999,1.27,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,Trichlorotrifluoroethane,ND,0.13100000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-1,% Bromofluorobenzene,106,%,106,%,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,NA,"Environmental Laboratories, Inc.
587 East Middle Turnpike, P.O.Box 370, Manchester, CT 06045
Tel. (860) 645-1102            Fax (860) 645-0823
FOR:       Attn:
Associated Environmental Services 25 Central Ave.
Hauppauge, NY 11788",NA,NA,NA,NA,NA,NA,phoenix
SV 241-245 4th Avenue,SV-2,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,1,1-Trichloroethane",ND,0.183,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,1,2-Trichloroethane",ND,0.183,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,1-Dichloroethane",ND,0.247,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,1-Dichloroethene",ND,0.252,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,2,4-Trimethylbenzene",0.29199999999999998,0.20399999999999999,1.43,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,2-Dichloroethane",ND,0.247,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,2-dichloropropane",ND,0.217,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,3,5-Trimethylbenzene",ND,0.20399999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,3-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,2-Hexanone(MBK),20.6,0.24399999999999999,84.3,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,4-Ethyltoluene,ND,0.20399999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,4-Isopropyltoluene,ND,0.182,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Acetone,28,0.42099999999999999,66.5,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Acrylonitrile,ND,0.46100000000000002,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Benzene,0.68799999999999994,0.313,2.2000000000000002,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Benzyl chloride,ND,0.193,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Bromodichloromethane,ND,0.14899999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Bromoform,ND,9.7000000000000003E-2,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Bromomethane,ND,0.25800000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Carbon Disulfide,9.56,0.32100000000000001,29.7,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Carbon Tetrachloride,ND,0.04,ND,0.25,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Chlorobenzene,ND,0.217,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Chloroethane,ND,0.379,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Chloroform,ND,0.20499999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Chloromethane,ND,0.48499999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"Cis-1,2-Dichloroethene",ND,0.252,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"cis-1,3-Dichloropropene",ND,0.221,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Cyclohexane,0.56200000000000006,0.29099999999999998,1.93,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Dibromochloromethane,ND,0.11799999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Dichlorodifluoromethane,1.42,0.20200000000000001,7.02,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Ethanol,14.1,0.53100000000000003,26.6,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Ethyl acetate,2.25,0.27800000000000002,8.1,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Ethylbenzene,1.05,0.23,4.5599999999999996,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Heptane,1.78,0.24399999999999999,7.29,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Hexachlorobutadiene,ND,9.4E-2,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Hexane,3.31,0.28399999999999997,11.7,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Isopropylalcohol,4.91,0.40699999999999997,12.1,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Isopropylbenzene,ND,0.20399999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"m,p-Xylene",3.41,0.23,14.8,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Methyl Ethyl Ketone,106,2.04,312,6.01,2016-02-13T05:00:00Z,KCA,6,phoenix
SV 241-245 4th Avenue,SV-2,Methyl tert-butyl ether(MTBE),0.98199999999999998,0.27800000000000002,3.54,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Methylene Chloride,ND,0.28799999999999998,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,n-Butylbenzene,ND,0.182,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,o-Xylene,1.32,0.23,5.73,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Propylene,52.1,3.49,89.6,6,2016-02-13T05:00:00Z,KCA,6,phoenix
SV 241-245 4th Avenue,SV-2,sec-Butylbenzene,ND,0.182,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Styrene,ND,0.23499999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Tetrachloroethene,0.26500000000000001,3.6999999999999998E-2,1.8,0.25,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Tetrahydrofuran,0.36799999999999999,0.33900000000000002,1.08,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Toluene,7.32,0.26600000000000001,27.6,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Trichloroethene,0.121,4.7E-2,0.65,0.25,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Trichlorofluoromethane,ND,0.17799999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Trichlorotrifluoroethane,ND,0.13100000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-2,% Bromofluorobenzene,103,%,103,%,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,NA,"Environmental Laboratories, Inc.
587 East Middle Turnpike, P.O.Box 370, Manchester, CT 06045
Tel. (860) 645-1102            Fax (860) 645-0823
FOR:       Attn:
Associated Environmental Services 25 Central Ave.
Hauppauge, NY 11788",NA,NA,NA,NA,NA,NA,phoenix
SV 241-245 4th Avenue,SV-4,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,1,1-Trichloroethane",ND,0.183,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,1,2-Trichloroethane",ND,0.183,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,1-Dichloroethane",ND,0.247,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,1-Dichloroethene",ND,0.252,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,2,4-Trimethylbenzene",2.19,0.20399999999999999,10.8,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,2-Dichloroethane",ND,0.247,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,2-dichloropropane",ND,0.217,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,3,5-Trimethylbenzene",0.64100000000000001,0.20399999999999999,3.15,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,3-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,2-Hexanone(MBK),0.45300000000000001,0.24399999999999999,1.85,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,4-Ethyltoluene,0.51500000000000001,0.20399999999999999,2.5299999999999998,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,4-Isopropyltoluene,ND,0.182,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Acetone,4.6900000000000004,0.42099999999999999,11.1,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Acrylonitrile,ND,0.46100000000000002,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Benzene,0.438,0.313,1.4,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Benzyl chloride,ND,0.193,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Bromodichloromethane,ND,0.14899999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Bromoform,ND,9.7000000000000003E-2,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Bromomethane,ND,0.25800000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Carbon Disulfide,ND,0.32100000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Carbon Tetrachloride,9.1999999999999998E-2,0.04,0.57999999999999996,0.25,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Chlorobenzene,ND,0.217,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Chloroethane,ND,0.379,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Chloroform,0.67,0.20499999999999999,3.27,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Chloromethane,ND,0.48499999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"Cis-1,2-Dichloroethene",ND,0.252,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"cis-1,3-Dichloropropene",ND,0.221,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Cyclohexane,ND,0.29099999999999998,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Dibromochloromethane,ND,0.11799999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Dichlorodifluoromethane,0.25900000000000001,0.20200000000000001,1.28,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Ethanol,9.92,0.53100000000000003,18.7,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Ethyl acetate,ND,0.27800000000000002,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Ethylbenzene,1.37,0.23,5.95,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Heptane,0.64900000000000002,0.24399999999999999,2.66,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Hexachlorobutadiene,ND,9.4E-2,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Hexane,0.58199999999999996,S  0.284,2.0499999999999998,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Isopropylalcohol,ND,0.40699999999999997,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Isopropylbenzene,ND,0.20399999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"m,p-Xylene",5.19,0.23,22.5,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Methyl Ethyl Ketone,1.71,0.33900000000000002,5.04,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Methylene Chloride,ND,0.28799999999999998,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,n-Butylbenzene,ND,0.182,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,o-Xylene,2.21,0.23,9.6,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Propylene,1.02,0.58099999999999996,1.75,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,sec-Butylbenzene,ND,0.182,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Styrene,ND,0.23499999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Tetrachloroethene,0.41499999999999998,3.6999999999999998E-2,2.81,0.25,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Tetrahydrofuran,ND,0.33900000000000002,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Toluene,4.8499999999999996,0.26600000000000001,18.3,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Trichloroethene,18.2,4.7E-2,97.7,0.25,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Trichlorofluoromethane,ND,0.17799999999999999,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Trichlorotrifluoroethane,ND,0.13100000000000001,ND,1,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,2016-02-12T05:00:00Z,KCA,0,phoenix
SV 241-245 4th Avenue,SV-4,% Bromofluorobenzene,107,%,107,%,2016-02-12T05:00:00Z,KCA,0,phoenix
