street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,reference,lab
SV 1-37 Forrest Street,BL 3139 SG-3,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,2-Hexanone(MBK),ND,0.24399999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,4-Ethyltoluene,0.52,0.20399999999999999,2.5499999999999998,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,4-Isopropyltoluene,0.35,0.182,1.92,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,4-Methyl-2-pentanone(MIBK),0.33,0.24399999999999999,1.35,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Acetone,99.1,0.42099999999999999,235,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Acrylonitrile,ND,0.46100000000000002,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Benzene,0.62,0.313,1.98,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Benzyl chloride,ND,0.193,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Bromodichloromethane,ND,0.14899999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Bromoform,ND,9.7000000000000003E-2,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Bromomethane,ND,0.25800000000000001,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Carbon Disulfide,2.38,0.32100000000000001,7.4,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Carbon Tetrachloride,0.05,0.04,0.314,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Chlorobenzene,ND,0.217,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Chloroethane,ND,0.379,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Chloroform,0.97,0.20499999999999999,4.7300000000000004,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Chloromethane,ND,0.48399999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,"Cis-1,2-Dichloroethene",ND,0.252,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,"cis-1,3-Dichloropropene",ND,0.22,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Cyclohexane,4.32,0.29099999999999998,14.9,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Dibromochloromethane,ND,0.11700000000000001,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Dichlorodifluoromethane,0.48,0.20200000000000001,2.37,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Ethanol,40.799999999999997,0.53100000000000003,76.8,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Ethyl acetate,0.85,0.27800000000000002,3.06,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Ethylbenzene,0.42,0.23,1.82,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Heptane,1.99,0.24399999999999999,8.15,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Hexachlorobutadiene,ND,9.4E-2,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Hexane,1.5,0.28399999999999997,5.28,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Isopropylalcohol,15.4,0.40699999999999997,37.799999999999997,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Isopropylbenzene,0.22,0.20399999999999999,1.08,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,"m,p-Xylene",1.2,0.23,5.21,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Methyl Ethyl Ketone,22.6,0.33900000000000002,66.599999999999994,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Methylene Chloride,ND,0.28799999999999998,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,n-Butylbenzene,0.46,0.182,2.52,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,o-Xylene,0.54,0.23,2.34,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Propylene,50,0.58099999999999996,86,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,sec-Butylbenzene,0.2,0.182,1.1000000000000001,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Styrene,ND,0.23499999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Tetrachloroethene,0.18,3.6999999999999998E-2,1.22,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Tetrahydrofuran,ND,0.33900000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Toluene,5.08,0.26600000000000001,19.100000000000001,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,"trans-1,3-Dichloropropene",ND,0.22,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Trichloroethene,0.09,4.7E-2,0.48299999999999998,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Trichlorofluoromethane,1.6,0.17799999999999999,8.98,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Trichlorotrifluoroethane,ND,0.13,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-3,% Bromofluorobenzene,109,%,109,%,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,1,1-Trichloroethane",0.21,0.183,1.1399999999999999,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,1,2-Trichloroethane",ND,0.183,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,1-Dichloroethane",ND,0.247,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,1-Dichloroethene",ND,0.252,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,2,4-Trimethylbenzene",3.12,0.20399999999999999,15.3,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,2-Dichloroethane",ND,0.247,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,2-dichloropropane",ND,0.216,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,3,5-Trimethylbenzene",0.91,0.20399999999999999,4.47,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,3-Dichlorobenzene",0.85,0.16600000000000001,5.1100000000000003,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,2-Hexanone(MBK),ND,0.24399999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,4-Ethyltoluene,0.64,0.20399999999999999,3.14,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,4-Isopropyltoluene,10.8,0.182,59.2,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Acetone,198,0.42099999999999999,470,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Acrylonitrile,ND,0.46100000000000002,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Benzene,0.82,0.313,2.62,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Benzyl chloride,ND,0.193,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Bromodichloromethane,ND,0.14899999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Bromoform,ND,9.7000000000000003E-2,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Bromomethane,ND,0.25800000000000001,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Carbon Disulfide,0.82,0.32100000000000001,2.5499999999999998,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Carbon Tetrachloride,ND,0.04,ND,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Chlorobenzene,ND,0.217,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Chloroethane,ND,0.379,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Chloroform,1.64,0.20499999999999999,8,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Chloromethane,ND,0.48399999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"Cis-1,2-Dichloroethene",ND,0.252,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"cis-1,3-Dichloropropene",ND,0.22,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Cyclohexane,0.89,0.29099999999999998,3.06,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Dibromochloromethane,ND,0.11700000000000001,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Dichlorodifluoromethane,1.02,0.20200000000000001,5.04,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Ethanol,15.2,0.53100000000000003,28.6,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Ethyl acetate,ND,0.27800000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Ethylbenzene,2.88,0.23,12.5,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Heptane,4.72,0.24399999999999999,19.3,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Hexachlorobutadiene,ND,9.4E-2,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Hexane,3.09,0.28399999999999997,10.9,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Isopropylalcohol,14.5,0.40699999999999997,35.6,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Isopropylbenzene,0.28000000000000003,0.20399999999999999,1.38,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"m,p-Xylene",8.94,0.23,38.799999999999997,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Methyl Ethyl Ketone,20.8,0.33900000000000002,61.3,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Methylene Chloride,ND,0.28799999999999998,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,n-Butylbenzene,0.48,0.182,2.63,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,o-Xylene,3.55,0.23,15.4,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Propylene,10.199999999999999,0.58099999999999996,17.5,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,sec-Butylbenzene,ND,0.182,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Styrene,0.28999999999999998,0.23499999999999999,1.23,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Tetrachloroethene,3.64,3.6999999999999998E-2,24.7,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Tetrahydrofuran,ND,0.33900000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Toluene,10.4,0.26600000000000001,39.200000000000003,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,"trans-1,3-Dichloropropene",ND,0.22,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Trichloroethene,0.05,4.7E-2,0.26800000000000002,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Trichlorofluoromethane,1.7,0.17799999999999999,9.5399999999999991,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Trichlorotrifluoroethane,ND,0.13,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-4,% Bromofluorobenzene,106,%,106,%,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,1,1-Trichloroethane",ND,0.183,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,1,2-Trichloroethane",ND,0.183,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,1-Dichloroethane",ND,0.247,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,1-Dichloroethene",ND,0.252,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,2,4-Trimethylbenzene",3.26,0.20399999999999999,16,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,2-Dichloroethane",ND,0.247,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,2-dichloropropane",ND,0.216,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,3,5-Trimethylbenzene",1.0900000000000001,0.20399999999999999,5.36,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,3-Dichlorobenzene",0.49,0.16600000000000001,2.94,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,2-Hexanone(MBK),ND,0.24399999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,4-Ethyltoluene,0.65,0.20399999999999999,3.19,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,4-Isopropyltoluene,0.39,0.182,2.14,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Acetone,1300,0.42099999999999999,3090,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Acrylonitrile,ND,0.46100000000000002,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Benzene,1.36,0.313,4.34,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Benzyl chloride,ND,0.193,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Bromodichloromethane,0.2,0.14899999999999999,1.34,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Bromoform,ND,9.7000000000000003E-2,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Bromomethane,ND,0.25800000000000001,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Carbon Disulfide,2.44,0.32100000000000001,7.59,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Carbon Tetrachloride,7.0000000000000007E-2,0.04,0.44,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Chlorobenzene,ND,0.217,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Chloroethane,ND,0.379,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Chloroform,117,0.20499999999999999,571,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Chloromethane,ND,0.48399999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"Cis-1,2-Dichloroethene",ND,0.252,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"cis-1,3-Dichloropropene",ND,0.22,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Cyclohexane,2.27,0.29099999999999998,7.81,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Dibromochloromethane,ND,0.11700000000000001,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Dichlorodifluoromethane,1.3,0.20200000000000001,6.42,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Ethanol,66,0.53100000000000003,124,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Ethyl acetate,ND,0.27800000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Ethylbenzene,2.31,0.23,10,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Heptane,9.7200000000000006,0.24399999999999999,39.799999999999997,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Hexachlorobutadiene,ND,9.4E-2,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Hexane,7.89,0.28399999999999997,27.8,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Isopropylalcohol,99,0.40699999999999997,243,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Isopropylbenzene,0.31,0.20399999999999999,1.52,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,"m,p-Xylene",7.36,0.23,31.9,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Methyl Ethyl Ketone,198,0.33900000000000002,584,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,Methylene Chloride,7.57,0.28799999999999998,26.3,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-6,n-Butylbenzene,0.47,0.182,2.58,1,NA,KCA,TO15,phoenix
