street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,dilution,lab
SV 288-292 Union Ave,SG1,Propylene,104,8.7200000000000006,179,15,2018-06-12T04:00:00Z,KCA,15,phoenix
SV 288-292 Union Ave,SG1,sec-Butylbenzene,ND,0.182,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Styrene,0.311,0.23499999999999999,1.32,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Tetrachloroethene,0.53700000000000003,3.6999999999999998E-2,3.64,0.25,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Tetrahydrofuran,11.2,0.33900000000000002,33,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Toluene,11.8,0.26600000000000001,44.4,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Trichloroethene,0.21299999999999999,3.6999999999999998E-2,1.1399999999999999,0.2,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Trichlorofluoromethane,0.17899999999999999,0.17799999999999999,1.01,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Trichlorotrifluoroethane,ND,0.13100000000000001,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Vinyl Chloride,ND,7.8E-2,ND,0.2,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,% Bromofluorobenzene,89,%,89,%,2018-06-09T04:00:00Z,KCA,1,phoenix
